Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),EMS:Cooling Controlled Load [](TimeStep),EMS:Heating Controlled Load [](TimeStep),EMS:Cooling Schedule Temperature [](TimeStep),EMS:Heating Schedule Temperature [](TimeStep),EMS:Cooling Setpoint Temperature [](TimeStep),EMS:Heating Setpoint Temperature [](TimeStep),EMS:Cooling Current Temperature [](TimeStep),EMS:Heating Current Temperature [](TimeStep),EMS:Cooling Power State [](TimeStep),EMS:Heating Power State [](TimeStep),EMS:Heating Volume [](TimeStep),EMS:Cooling Volume [](TimeStep),EMS:Indoor Air Temperature [](TimeStep),EMS:Occupant Count [](TimeStep),Whole Building:Facility Total HVAC Electric Demand Power [W](TimeStep),Whole Building:Facility Total Electric Demand Power [W](TimeStep),Facility:Facility Thermal Comfort ASHRAE 55 Simple Model Summer or Winter Clothes Not Comfortable Time [hr](TimeStep) 
 07/01  02:35:00,27.4,0.0,0.0,80.6,60.8,80.48193640000128,60.918063599998749,79.89802163391716,79.89802163391716,0.0,0.0,0.0,0.0,79.89802163391716,0.0,0.000007428593402677842,48733.29268755382,0.0 
 07/01  02:40:00,27.299999999999998,0.0,0.0,80.6,60.8,80.47830198219694,60.92169801780305,79.87126929074788,79.87126929074788,0.0,0.0,0.0,0.0,79.87126929074788,0.0,0.000007429827765846524,48731.30500808267,0.0 
 07/01  02:45:00,27.199999999999997,0.0,0.0,80.6,60.8,80.47552558900699,60.924474410993,79.84404182053945,79.84404182053945,0.0,0.0,0.0,0.0,79.84404182053945,0.0,0.00000743341317831354,48729.31828779974,0.0 
 07/01  02:50:00,27.1,0.0,0.0,80.6,60.8,80.48102275676001,60.91897724323998,79.8163355887529,79.8163355887529,0.0,0.0,0.0,0.0,79.8163355887529,0.0,0.000007438974243804982,48727.3302384074,0.0 
 07/01  02:55:00,27.0,0.0,0.0,80.6,60.8,80.47642692064599,60.923573079354017,79.7881704238029,79.7881704238029,0.0,0.0,0.0,0.0,79.7881704238029,0.0,0.000007446199994796538,48725.340984717644,0.0 
 07/01  03:00:00,26.9,0.0,0.0,80.6,60.8,80.475413939985,60.92458606001498,79.75958674898533,79.75958674898533,0.0,0.0,0.0,0.0,79.75958674898533,0.0,0.000007454831950069964,48723.35037224066,0.0 
 07/01  03:05:00,26.791666666666666,0.0,0.0,80.6,60.8,80.480221760566,60.91977823943401,79.73059419981252,79.73059419981252,0.0,0.0,0.0,0.0,79.73059419981252,0.0,0.000007464654646098689,49015.25102323057,0.0 
 07/01  03:10:00,26.683333333333335,0.0,0.0,80.6,60.8,80.47476360339187,60.92523639660813,79.70105530910476,79.70105530910476,0.0,0.0,0.0,0.0,79.70105530910476,0.0,0.000007475488059377928,49012.63693897134,0.0 
 07/01  03:15:00,26.574999999999997,0.0,0.0,80.6,60.8,80.48203140267508,60.91796859732493,79.67105173190486,79.67105173190486,0.0,0.0,0.0,0.0,79.67105173190486,0.0,0.000007487181492000323,49010.020164416346,0.0 
 07/01  03:20:00,26.46666666666667,0.0,0.0,80.6,60.8,80.48147258220011,60.91852741779989,79.64049100016622,79.64049100016622,0.0,0.0,0.0,0.0,79.64049100016622,0.0,0.000007499608602281532,49007.39718378556,0.0 
 07/01  03:25:00,26.358333333333336,0.0,0.0,80.6,60.8,80.47539910427358,60.92460089572644,79.60965976853153,79.60965976853153,0.0,0.0,0.0,0.0,79.60965976853153,0.0,0.000007512663340617437,49004.775022527094,0.0 
 07/01  03:30:00,26.25,0.0,0.0,80.6,60.8,80.47551380967205,60.92448619032793,79.57836837280343,79.57836837280343,0.0,0.0,0.0,0.0,79.57836837280343,0.0,0.000007526256607604784,49002.14808966582,0.0 
 07/01  03:35:00,26.141666666666667,0.0,0.0,80.6,60.8,80.47522670577459,60.92477329422542,79.54686605692473,79.54686605692473,0.0,0.0,0.0,0.0,79.54686605692473,0.0,0.000007540313493223298,48999.52219604491,0.0 
 07/01  03:40:00,26.03333333333333,0.0,0.0,80.6,60.8,80.47658979018704,60.923410209812967,79.51496427199628,79.51496427199628,0.0,0.0,0.0,0.0,79.51496427199628,0.0,0.00000755477098693857,48996.891840540084,0.0 
 07/01  03:45:00,25.925000000000006,0.0,0.0,80.6,60.8,80.48203047270926,60.91796952729075,79.48274296991198,79.48274296991198,0.0,0.0,0.0,0.0,79.48274296991198,0.0,0.000007569576071957442,48994.25914169475,0.0 
 07/01  03:50:00,25.81666666666667,0.0,0.0,80.6,60.8,80.48189228738088,60.91810771261913,79.45024464372009,79.45024464372009,0.0,0.0,0.0,0.0,79.45024464372009,0.0,0.000007560233705448761,48991.625304869915,0.0 
 07/01  03:55:00,25.708333333333337,0.0,0.0,80.6,60.8,80.47929716859659,60.9207028314034,79.41749166397537,79.41749166397537,0.0,0.0,0.0,0.0,79.41749166397537,0.0,0.0000075256005751986919,48988.990439597335,0.0 
 07/01  04:00:00,25.6,0.0,0.0,80.6,60.8,80.4747955477585,60.925204452241498,79.38449617022275,79.38449617022275,0.0,0.0,0.0,0.0,79.38449617022275,0.0,0.000007493380639168705,48986.35434443264,0.0 
 07/01  04:05:00,25.5,0.0,0.0,80.6,60.8,80.47794663554487,60.92205336445514,79.35127213445276,79.35127213445276,0.0,0.0,0.0,0.0,79.35127213445276,0.0,0.000007469363850139949,48965.44548367855,0.0 
 07/01  04:10:00,25.400000000000003,0.0,0.0,80.6,60.8,80.47392100765572,60.926078992344297,79.31813692640299,79.31813692640299,0.0,0.0,0.0,0.0,79.31813692640299,0.0,0.000007452033391555117,48962.99963751859,0.0 
 07/01  04:15:00,25.300000000000006,0.0,0.0,80.6,60.8,80.47579517711043,60.92420482288958,79.28500731073054,79.28500731073054,0.0,0.0,0.0,0.0,79.28500731073054,0.0,0.000007440190980180563,48960.554467917056,0.0 
 07/01  04:20:00,25.200000000000004,0.0,0.0,80.6,60.8,80.48012036152001,60.91987963847999,79.2518305057937,79.2518305057937,0.0,0.0,0.0,0.0,79.2518305057937,0.0,0.000007432879399493878,48958.109397277665,0.0 
 07/01  04:25:00,25.099999999999999,0.0,0.0,80.6,60.8,80.4800192218421,60.9199807781579,79.2185534391333,79.2185534391333,0.0,0.0,0.0,0.0,79.2185534391333,0.0,0.000007429326832065803,48955.66445583781,0.0 
 07/01  04:30:00,25.0,0.0,0.0,80.6,60.8,80.47488296192229,60.9251170380777,79.18516841423697,79.18516841423697,0.0,0.0,0.0,0.0,79.18516841423697,0.0,0.000007428906050646229,48953.21936698455,0.0 
 07/01  04:35:00,24.9,0.0,0.0,80.6,60.8,80.47550283001769,60.924497169982327,79.15167619519562,79.15167619519562,0.0,0.0,0.0,0.0,79.15167619519562,0.0,0.000007431103964387451,48950.77429402084,0.0 
 07/01  04:40:00,24.8,0.0,0.0,80.6,60.8,80.47665657495863,60.923343425041377,79.11806990353793,79.11806990353793,0.0,0.0,0.0,0.0,79.11806990353793,0.0,0.000007435498527688921,48948.32903983414,0.0 
 07/01  04:45:00,24.699999999999997,0.0,0.0,80.6,60.8,80.4786526240681,60.92134737593191,79.08435554082573,79.08435554082573,0.0,0.0,0.0,0.0,79.08435554082573,0.0,0.000007441740980254563,48945.883799052775,0.0 
 07/01  04:50:00,24.599999999999999,0.0,0.0,80.6,60.8,80.48015282669326,60.91984717330675,79.05053117710389,79.05053117710389,0.0,0.0,0.0,0.0,79.05053117710389,0.0,0.000007449542012421472,48943.43840246015,0.0 
