# file...... eplus_load.csv
# date...... Mon Jul 11 18:36:51 2022
# user...... root
# host...... (null)
# target.... meter 24
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,measured_real_power,measured_reactive_power,measured_voltage_AB
2013-07-01 01:51:00 PDT,+48754.4322015,+15,+407.37+230.628j
2013-07-01 01:52:00 PDT,+48754.4326557,+15.0000072556,+407.287+230.567j
2013-07-01 01:53:00 PDT,+48754.4321372,+14.9998596939,+407.231+230.518j
2013-07-01 01:54:00 PDT,+48754.4322019,+15.0000042897,+407.244+230.515j
2013-07-01 01:55:00 PDT,+48754.4322015,+15,+407.281+230.542j
2013-07-01 01:56:00 PDT,+48752.343454,+15.0000000171,+407.293+230.53j
2013-07-01 01:57:00 PDT,+48752.3434879,+15.0000690704,+407.233+230.549j
2013-07-01 01:58:00 PDT,+48752.3435103,+15.0001297577,+407.236+230.538j
2013-07-01 01:59:00 PDT,+48752.343454,+15,+407.431+230.613j
2013-07-01 02:00:00 PDT,+48752.343454,+15,+407.336+230.591j
2013-07-01 02:01:00 PDT,+48750.2523414,+15.0000000058,+407.367+230.615j
2013-07-01 02:02:00 PDT,+48750.2523426,+15.0000002066,+407.328+230.593j
2013-07-01 02:03:00 PDT,+48750.2523414,+15,+407.34+230.612j
2013-07-01 02:04:00 PDT,+48750.2523414,+15,+407.369+230.63j
2013-07-01 02:05:00 PDT,+48750.2523414,+15.0000000001,+407.327+230.586j
2013-07-01 02:06:00 PDT,+48748.1590367,+14.999963282,+407.324+230.604j
2013-07-01 02:07:00 PDT,+48748.1588709,+15,+407.354+230.579j
2013-07-01 02:08:00 PDT,+48748.1588709,+15,+407.335+230.591j
2013-07-01 02:09:00 PDT,+48748.1588071,+14.9998317574,+407.367+230.629j
2013-07-01 02:10:00 PDT,+48748.1589249,+15.0001127321,+407.376+230.635j
2013-07-01 02:11:00 PDT,+48746.1823812,+15.0001186303,+407.257+230.565j
2013-07-01 02:12:00 PDT,+48746.1823239,+15,+407.31+230.596j
2013-07-01 02:13:00 PDT,+48746.182275,+14.9998660667,+407.376+230.6j
2013-07-01 02:14:00 PDT,+48746.1822483,+14.9997982456,+407.402+230.638j
2013-07-01 02:15:00 PDT,+48746.1823914,+15.0001671766,+407.071+230.437j
2013-07-01 02:16:00 PDT,+48744.2051451,+15,+407.263+230.569j
2013-07-01 02:17:00 PDT,+48744.2050874,+14.9997836317,+407.18+230.436j
2013-07-01 02:18:00 PDT,+48744.2051451,+14.9999999893,+407.285+230.563j
2013-07-01 02:19:00 PDT,+48744.2051072,+14.9998985756,+407.278+230.547j
2013-07-01 02:20:00 PDT,+48744.2051451,+15,+407.445+230.676j
2013-07-01 02:21:00 PDT,+48742.2268888,+14.999842583,+407.153+230.467j
2013-07-01 02:22:00 PDT,+48742.2269446,+14.9999999692,+407.327+230.575j
2013-07-01 02:23:00 PDT,+48742.2269446,+15,+407.323+230.604j
2013-07-01 02:24:00 PDT,+48742.2269446,+15.0000000214,+407.3+230.567j
2013-07-01 02:25:00 PDT,+48742.2269446,+15,+407.408+230.646j
2013-07-01 02:26:00 PDT,+48740.2474952,+15.0001179511,+407.312+230.598j
2013-07-01 02:27:00 PDT,+48740.2474381,+14.9999999907,+407.377+230.598j
2013-07-01 02:28:00 PDT,+48740.2474381,+15,+407.376+230.636j
2013-07-01 02:29:00 PDT,+48740.2473703,+14.9998360088,+407.284+230.535j
2013-07-01 02:30:00 PDT,+48740.247359,+14.9997566039,+407.252+230.503j
2013-07-01 02:31:00 PDT,+48738.2667319,+15.0000000085,+407.229+230.55j
2013-07-01 02:32:00 PDT,+48738.266786,+15.0001590818,+407.114+230.431j
2013-07-01 02:33:00 PDT,+48738.2667319,+14.999999977,+407.307+230.542j
2013-07-01 02:34:00 PDT,+48738.2667319,+15,+407.183+230.493j
